StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,block_1_prolific_ID,block_2_check#1_1,block_2_check#2_1,block_2_check#3_1,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,block_2_sf_dn,block_2_nh_dn,block_2_fh_dn,block_2_ph_dn,block_2_att_check,block_2_att_check_5_TEXT,block_2_how_far_1,Q229#1_1,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,block_2_sf_db,block_2_nh_db,block_2_fh_db,block_2_ph_db,Q237,Q237_5_TEXT,Q238_1,Q218#1_1,Q218#2_1,Q218#3_1,Q220_First Click,Q220_Last Click,Q220_Page Submit,Q220_Click Count,block_2_sf_cn,block_2_nh_cn,block_2_fh_cn,block_2_ph_cn,Q226,Q226_5_TEXT,Q227_1,Q207#1_1,Q207#2_1,Q209_First Click,Q209_Last Click,Q209_Page Submit,Q209_Click Count,block_2_sf_cb,block_2_nh_cb,block_2_fh_cb,block_2_ph_cb,Q215,Q215_5_TEXT,Q216_1,block_3_ease_of_proc,block_3_lang_underst,block_3_life_change,block_3_which_change,block_4_age,block_4_gender,block_4_cons_lib,block_4_english_lang,block_5_hurry,block_5_no_reading,block_5_distracted,block_5_study_about,block_5_seen_this,block_5_influence,block_5_feedback
2022-07-06 04:11:16,2022-07-06 04:19:18,IP Address,165.225.196.145,100,482,True,2022-07-06 04:19:19,R_1pMevffMWl5bW4Z,,,,,53.4734,-2.3142,anonymous,EN,6148bac049e738b3538229a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July,2022,0,0,60.018,0,Next week I'll start my new sci-fi book. I'm excited to start it and have a relaxing time while reading. I hope its as good as the last one. ,Moving day is almost upon us. We can finally start our next chapter but I'll be sad to leave our lovely neighbours behind. Hope the movers don't break anything!,I am so excited for our holiday next week. Making memories and spending lots of time together. I hope that the weather is good to us but we'll make the most of it anyhow!,I hope that the weather holds out for next weeks party. I've ordered the meat for the BBQ and Amelia has started on the decorations. I'll go to the supermarket this week to pick up anything else we might need. ,Next week,,0,Moderately easy,Understood completely,No,,41,Female,Liberal,Yes,Never,Never,Not at all, ?,No,No,No
2022-07-06 04:11:53,2022-07-06 04:19:20,IP Address,90.250.52.54,100,447,True,2022-07-06 04:19:20,R_un8vDdXdnw4CKTD,,,,,51.3115,-0.2918,anonymous,EN,5ca612a8d24640001432512c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July,2022,0,0,60.012,0,"We are going to read Jeff's new book, Max Einstein. He got this for a birthday gift, and wants some help reading it, so I'd like the older boys to help him out.","Folks,
We are moving home. We tried this a few years ago, but we are in a different place now, and Aimee's on board too...
Packing starts Friday, skip will be delivered on Friday PM, and you each have 2 boxes, and a bag for clothes. anything else gets chucked out.
Tough but necessary, and it means we have less crap to move... and more space once we've moved.","Holiday time...
North Wales... Booked house...
And we have booked Zip world.","Small party to celebrate Jims birthday. He wants grandad there, so a BBQ is planned.
Usual stuff - BBQ on the patio, and may be a bouncy castle has been booked...
",Next week,,2,Slightly easy,3,No,,50,Male,"Moderate, middle of the road",Yes,Never,Never,Not at all,time perception,No,,
2022-07-06 04:04:15,2022-07-06 04:19:21,IP Address,209.93.221.216,100,906,True,2022-07-06 04:19:22,R_1hEkjYkDil50ACm,,,,,53.0022,-1.4348,anonymous,EN,5cc202e4fe4e0e0019217c83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July,2021,0,0,61.901,0,"Despite science fiction not being one of my preferred genres, I am looking forward to reading this one. I tend to read science fiction books as a palate-cleanser between more challenging books. ","Lots of things to keep track of, lots of different payments to make to different people, especially to the energy company to make sure that we will have electricity and gas from the day we move in. On top of all that, there is all the organising.",Looking forward to some time off from worrying about schedules and dealing with clients. I'm looking forward to some time in a completely different environment. I've been here in the same place for too long and need some variety. ,"I'm excited about trying out some new recipes for the snacks I'll make for everyone. I tend to make a buffet when people come over, which takes more time and effort than making one starter, a main meal, and a dessert. ",Next week,,3,Extremely easy,Understood completely,No,,41,Male,Liberal,Yes,Never,Never,Not at all,making us think of negative and positive things,I haven't done a task like this before,Being asked to think of a holiday normally conjures up mainly positive thoughts which then fed into my response for the following scenario,no
2022-07-06 04:08:34,2022-07-06 04:19:24,IP Address,176.27.122.207,100,650,True,2022-07-06 04:19:25,R_8oJXFeV5n84J9Ch,,,,,52.6281,1.2862,anonymous,EN,5e2b82843d8aa11d69c1bb2c,,,,,,,,,,,,,,,,,,,,,,,,,,,July,14,2022,0,0,60.107,0,"I'd probably sit on the living sofa and start reading the book on my Kindle. However, I imagine that I'd quickly lose interest as science fiction isn't a genre I particularly enjoy, so I'd likely put the book down and go into the kitchen to finish painting the ceiling, which needs doing.","I'd be frantically trying to pack the last things needed to clear the old house and clean it ready for the new owner. Then wait impatiently for the keys outside the new house, hoping that we'd get them before the children need to be picked up from school.",I'd feel guilty because the children should be at school and my husband at work. We'd probably go to the beach and find gluten free fish and chips somewhere - always a bit of a mission! But it would be worth it to listen to the waves feeling suitably full.,I'd be frantically cleaning everywhere as I feel bad if my house is messy when I have guests! I'd be setting out nibbles on the table and making sure that everyone has something that they like to drink. ,Thursday next week,,12,,,,,,,,,,,,,,Slightly difficult,3,No,,38,Female,Slightly liberal,Yes,2,Sometimes,6,I don't know!,No,"No - well, I do need to paint the kitchen ceiling! Must get on with it.",I wasn't quite sure what I needed to write. My feelings or just describing what I thought me doing that thing would look like.
2022-07-06 04:09:09,2022-07-06 04:19:24,IP Address,144.82.8.173,100,615,True,2022-07-06 04:19:25,R_PBY6Vg8ZpVtJcSR,,,,,51.5245,-0.1567,anonymous,EN,6100af50f41049317edf4099,,,,,,,,,,,,,,,2023,0,0,60.108,0,"I just read a really good book that I could potentially use for my PhD topic. You guys should absolutely read it, but be prepared cry. ","Lily and I have just started packing up our flat to get ready to move. It will be hard to leave London, but I'm looking forward to starting my PhD program and beginning this new adventure back home in New York. ",I can't believe you've just booked that holiday! You;ve probably guessed this but I've started to come up with things for us to do already. I'll send you some links.,"I'm having a birthday party at my flat next weekend! It should be a lot of fun, all of my friends are around luckily.I'm looking forward to celebrating my 25th with the people I love.",Other (please specify),"July 6, 2023",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly difficult,Understood completely,Yes,"I am graduating with my Master's and I need to decide if I am staying in London and finding a job here, or moving back to New York and finding a job there.",23,Female,Liberal,Yes,2,2,3,What we find important when thinking about the future?,No,No,No
2022-07-06 04:11:58,2022-07-06 04:19:25,IP Address,81.99.83.25,100,447,True,2022-07-06 04:19:25,R_3NVCIEy10UZwE9G,,,,,52.9817,-2.1377,anonymous,EN,60fd2cd990e1523c05952239,,,,,,,,,,,,,,,2023,0,0,60.116,0,"This most likely will not happen as I do not particularly enjoy the genre of science fiction, however I would read a different book whilst on holiday sat by the pool in the sun, or at home at the end of a long day at uni. ","With people I don't know particularly well for my final year of university, however I may also move into a new home with my boyfriend in Surrey once we have graduated. ","Travel to Portugal for a beach holiday, spend it lounging and sunbathing by the pool whilst reading lots of books, eating good food and listening to music, just generally having a very chill time. Also travel to Budapest for a city break, to go and see the sights and experience the culture. ","If this were to happen I would be filled with anxiety, and would probably only invite a very small number of people who I am very close with",Next year,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderately easy,Understood completely,No,,20,Female,Slightly liberal,Yes,Never,Never,2,I'm not sure,Nope,I dont think so?,N/A
2022-07-06 04:11:42,2022-07-06 04:19:31,IP Address,131.111.5.153,100,468,True,2022-07-06 04:19:31,R_3iIFxGQhuGDAY2e,,,,,52.1929,0.1256,anonymous,EN,5d544c49318f5300168b8f04,,,,,,,,,,,,,,,,,,,,,,,,,,,July,14,2022,0,0,60.008,0,"There's a science fiction book that my friend has lent me that I haven't got round to reading yet. I would probably do this on Thursday evening, after getting home from work. I would sit or lie on my bed to read it. I enjoy the science fiction genre and I think I'd find the book interesting. ","This is very unlikely to happen to me. However, if it did I would feel quite stressed because I haven't prepared for it at all! I would probably need to take the day off work to pack and move. I would be quite anxious about whether I had enough time and space to pack up all my belongings, and whether the moving company I hired would do a good job. I would also be excited about my new home. ","I would probably travel to my parents' house, and so would my sibling. As the weather forecast is nice for next week, we'd probably spend most of the day in my parents' garden. My mom would bake a cake and we'd open some prosecco or champagne. We'd chat about everyone's lives and catch up on current events. ","I would invite some friends from work, and my housemates. The weather forecast is nice for next week, so we'd sit out in the garden. We would probably order pizza from the pub across the street from my house, and I'd ask people to bring drinks. We'd have a fun, casual evening. ",Thursday next week,,4,,,,,,,,,,,,,,Moderately easy,Understood completely,No,,26,Female,Liberal,Yes,Never,Never,2,Whether people can imagine their lives in the future,No,No,No
2022-07-06 04:11:24,2022-07-06 04:19:34,IP Address,80.3.111.93,100,489,True,2022-07-06 04:19:34,R_30l7k0hWgcYvRRb,,,,,53.9573,-1.0837,anonymous,EN,6127e3cf893829d55b589dc6,,,,,,,,,,,,,,,2023,0,0,60.112,0,I'll be reading the second books in the two series that my husband gave me. Once they're home we can mix out books together and I can really get back into scifi,"I don't think we'll be moving house in the next year, but it would be nice! We've looked at some really nice places further north, and planned out how much it would cost for us to move.","It'll probably be Christmas, as we don't celebrate a lot of other holidays. We'll go to see my mum and siblings, and eat dinner together.","We might have a housewarming party, but we're very private people, so it wouldn't be a big event. We'll have some family over for drinks and maybe get a takeaway?",Next year,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderately easy,5,Yes,My husband moving home,28,Non-binary / third gender,Very liberal,No,Sometimes,2,4,Unsure,N/A,No,
2022-07-06 04:09:02,2022-07-06 04:19:37,IP Address,81.129.10.171,100,635,True,2022-07-06 04:19:38,R_28UI85r3ZAuBcpP,,,,,56.581,-3.4429,anonymous,EN,59a3b1a35fd74b0001abf9c1,,,,,,,,,,,,,,,,,,,,,,,,,,,July,14,2022,0,0,60.127,0,I hate SF books generally but I thought I would give this book a go.....for at least 30mins next Thursday.  If I am not interested then I shall give it away to a charity shop.,"So exciting.  We move into a new house next Thursday, although, tbh, I would love to be able to move forward in time and it be Saturday and we have unpacked everything!","Hi all,

I have managed to get a few days off work next week, to match Dad.

We are all going to go away next Thursday for a weekend on Islay.  Ferry is booked, dogs are booked in for kennels and  cats into the cattery.

We shall be leaving first thing in the morning, getting ferry at 1pm.  I have booked the cottage by Kintra beach and we shall be having dinner at the lovely hotel overlooking the bay in the evening.

Sounds fab doesn't it!","Wee party next week at my house.  Well, really more a BBQ.  Bring beer, food and party mood!  Hope the weather is kind.",Thursday next week,,8,,,,,,,,,,,,,,Moderately easy,5,No,,50,Female,Liberal,Yes,Never,Never,3,I have no idea!,"no, nver","not really, no","no, all good"
2022-07-06 04:10:21,2022-07-06 04:19:38,IP Address,82.16.222.65,100,557,True,2022-07-06 04:19:38,R_3ilsIAwA5BvjvlW,,,,,55.9151,-4.5115,anonymous,EN,6133dead73e51479525c1b73,,,,,,,,,,,,,,,2023,0,0,60.011,0,I would look into reading more books but I am not a fan of science fiction. Probably more an auto biography or thriller.,Not looking to move home in the next year. if anything I would look at renovating or modifying the current house I have. ,Would love to spend more than one holiday away with the family. One holiday with immediate family only hopefully in a hot destination like Caribbean. A week to two on sunny beaches and no rain would be heaven. A second holiday would look to go on would be with extended family in the UK to spend quality time with family and so the kids can have time to play.,The house party to have next year would be for multiple events. The main one we would look to have would be our 10 year anniversary. Inviting family and friends over to celebrate our 10 years together. ,Other (please specify),"6 months away, Christmas.",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderately easy,Understood completely,No,,33,Male,Slightly liberal,Yes,Never,Never,2,Was a different study that I haven't seen before.,No not asked to consider the future for past surveys,Not majorly,No
