StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q178,Q4#1_1,Q4#2_1,Q4#3_1,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,list_cn,reading_cn,army_cn,clothes_cn,apple_cn,tree_cn,carpeting_cn,house_cn,room_cn,rent_cn,houseplants_cn,door_cn,voting_cn,tree_cn,personality_cn,toothbrusing_cn,test_cn,greeting_cn,temptation_cn,eating_cn,garden_cn,car_cn,cavity_cn,child_cn,doorbell_cn,attention check,attention check_5_TEXT,Q61_1,Q167#1_1,Q167#2_1,Q167#3_1,Q73_First Click,Q73_Last Click,Q73_Page Submit,Q73_Click Count,list_dn,reading_dn,army_dn,clothes_dn,apple_dn,tree_dn,carpeting_dn,house_dn,room_dn,rent_dn,houseplants_dn,door_dn,voting_dn,tree_dn,personality_dn,toothbrushing_dn,test_dn,greeting_dn,temptation_dn,eathing_dn,garden_dn,car_dn,cavity_dn,child_dn,doorbell_dn,Q101,Q101_5_TEXT,Q102_1,Q117#1_1,Q117#2_1,Q119_First Click,Q119_Last Click,Q119_Page Submit,Q119_Click Count,list_cb,reading_cb,army_cb,clothes_cb,apple_cb,tree_cb,carpeting_cb,house_cb,room_cb,rent_cb,houseplants_cb,door_cb,voting_cb,tree_cb,presonality_cb,toothbrushing_cb,test_cb,greeting_cb,temptation_cb,eating_cb,garden_cb,travelling_cb,cavity_cb,child_cb,doorbell_cb,Q147,Q147_5_TEXT,Q148_1,Q165#1_1,Q152_First Click,Q152_Last Click,Q152_Page Submit,Q152_Click Count,list_db,reading_db,army_db,clothes_db,apple_db,tree_db,carpeting_db,house_db,room_db,rent_db,houseplants_db,door_db,voting_db,tree_db,personality_db,toothbrushing_db,test_db,greeting_db,temptation_db,eating_db,garden_db,car_db,cavity_db,child_db,doorbell_db,Q180,Q180_5_TEXT,Q181_1,Q44_1,Q44_2,Q44_3,Q44_4,Q44_5,Q44_6,Q44_7,Q44_8,Q44_9,Q46,Q47,Q48,Q62,Q171,Q173,Q176,Q177,Q49,Q52,Q63,Q56,Q58,Q59,Q60
2022-05-20 02:03:42,2022-05-20 02:10:12,IP Address,90.210.45.199,100,390,True,2022-05-20 02:10:12,R_saJl7UIsOXIYvsZ,,,,,53.4367,-2.9652,anonymous,EN,5e7c89a515980f2c5cf93d5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May,2022,0,0,60.119,0,Writing things down,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Getting something to eat,Wielding an axe,Getting ready to remodel,Showing ones cleanliness,Applying brush strokes,Maintaining a place to live,Watering plants,Putting a key in the lock,Marking a ballot,Holding on to branches,Revealing what you are like,Moving a brush around in ones mouth,Answering questions,Saying hello,"Saying ""no""",Getting nutrition,Planting seeds,Following a map,Going to the dentist,Using simple words,Moving a finger,Next week,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,5,Very much so,3,Not at all,Very much so,Very much so,Very much so,4,Moderately easy,Understood completely,No,,37,Male,Liberal,Yes,Never,Never,Not at all,Thinking about upcoming events,no,no,no
2022-05-20 02:04:49,2022-05-20 02:10:12,IP Address,31.111.87.20,100,323,True,2022-05-20 02:10:13,R_12QpecqoZ8kzcxW,,,,,50.8546,0.5362,anonymous,EN,5b3376746d601d0001d62a1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,59.786,59.786,60.034,1,Getting organized,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Getting something to eat,Getting firewood,Using a yard stick,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Showing friendliness,Showing moral courage,Getting nutrition,Getting fresh vegetables,Seeing the countryside,Protecting your teeth,Teaching a child something,Seeing if someones home,Next year,,5,6,6,6,4,Not at all,4,4,5,Not at all,Moderately easy,Understood completely,No,None,38,Female,"Moderate, middle of the road",Yes,Never,Never,Not at all,Motivation for doing something?,No,No,No
2022-05-20 02:04:04,2022-05-20 02:10:16,IP Address,92.40.174.103,100,371,True,2022-05-20 02:10:16,R_2YM4XAa0CqJspCg,,,,,51.4964,-0.1224,anonymous,EN,5995889da2bbe000018833d9,May,27,2022,0,0,79.709,0,Getting organized,Gaining knowledge,Signing up,Putting clothes into the machine,Getting something to eat,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Writing a check,Watering plants,Securing the house,Marking a ballot,Holding on to branches,Revealing what you are like,Moving a brush around in ones mouth,Answering questions,Saying hello,"Saying ""no""",Chewing and swallowing,Planting seeds,Seeing the countryside,Going to the dentist,Teaching a child something,Seeing if someones home,Thursday next week,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,2,Not at all,Not at all,5,6,6,Not at all,Slightly easy,Understood completely,Yes,"My mother dieing, she’s in her final days now ",32,Female,Liberal,Yes,Never,Never,Not at all,How your brain can hold 2 things at once? ,No ,No ,No
2022-05-20 02:00:47,2022-05-20 02:10:16,IP Address,81.136.45.106,100,569,True,2022-05-20 02:10:17,R_r2Oyr2PdADDUm3v,,,,,53.2517,-1.0851,anonymous,EN,5e3034316bf31c03a92e9dd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May,2022,40.101,40.101,60.038,1,Getting organized,Following lines of print,Helping the Nations defense,Putting clothes into the machine,Getting something to eat,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Marking a ballot,Holding on to branches,Answering questions,Preventing tooth decay,Answering questions,Saying hello,"Saying ""no""",Getting nutrition,Planting seeds,Seeing the countryside,Going to the dentist,Using simple words,Moving a finger,Next week,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,4,3,4,4,4,4,Neither easy nor difficult,4,No,,24,Female,"Moderate, middle of the road",Yes,Never,Never,4,Not sure ,No,No,No
2022-05-20 02:04:27,2022-05-20 02:10:20,IP Address,81.98.55.104,100,352,True,2022-05-20 02:10:20,R_2E3P8KTrkobTlNK,,,,,51.5322,-0.0979,anonymous,EN,5cd59972141c860019dde025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.108,0,Getting organized,Gaining knowledge,Helping the Nations defense,Removing odors from clothes,Getting something to eat,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Saying hello,"Saying ""no""",Getting nutrition,Getting fresh vegetables,Seeing the countryside,Protecting your teeth,Teaching a child something,Seeing if someones home,June 30th next year,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,6,Not at all,5,,3,Not at all,Slightly easy,Understood completely,No,,45,Female,Slightly liberal,Yes,Never,Never,Not at all,projecting into the future,no,imagining myself on 30 June 2023 may have influenced my answers to the later parts but i'm not sure how,
2022-05-20 01:59:57,2022-05-20 02:10:20,IP Address,49.182.198.164,100,623,True,2022-05-20 02:10:20,R_3NX41wAemgR80ql,,,,,-27.4679,153.0325,anonymous,EN,60cd45f3a4134f92558cc450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,0,0,60.11,0,Writing things down,Gaining knowledge,Signing up,Putting clothes into the machine,Pulling an apple off a branch,Wielding an axe,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Holding on to branches,Answering questions,Preventing tooth decay,Answering questions,Showing friendliness,Showing moral courage,Getting nutrition,Planting seeds,Seeing the countryside,Protecting your teeth,Teaching a child something,Seeing if someones home,Next year,,5,3,4,4,5,Not at all,5,3,5,Not at all,Slightly difficult,Understood completely,Yes,I am expecting financial security.,62,Female,Very liberal,Yes,Sometimes,Never,3,how distance in time affects perceptions?,I have not seen tasks like these before,I don't think there was any influence,I can't think of anything
2022-05-20 02:04:55,2022-05-20 02:10:25,IP Address,79.70.0.124,100,330,True,2022-05-20 02:10:26,R_31iMe52hXCuEd3B,,,,,52.0158,-0.6904,anonymous,EN,5e986485b99bdb075b828188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,0,0,60.017,0,Getting organized,Gaining knowledge,Helping the Nations defense,Removing odors from clothes,Getting something to eat,Wielding an axe,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Holding on to branches,Revealing what you are like,Preventing tooth decay,Answering questions,Saying hello,Showing moral courage,Getting nutrition,Planting seeds,Following a map,Going to the dentist,Using simple words,Seeing if someones home,Next year,,4,5,6,6,2,Not at all,2,4,5,6,Moderately easy,Understood completely,Yes,Paying of debt.,28,Female,"Moderate, middle of the road",Yes,2,2,2,How I envisioned my life this time next year.,No,No,No
2022-05-20 02:04:22,2022-05-20 02:10:27,IP Address,94.15.31.76,100,365,True,2022-05-20 02:10:28,R_274dXZ7ox9TIcsA,,,,,53.753,-2.359,anonymous,EN,5b1d4f5b3522660001b44101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2029,0,0,61.433,0,Writing things down,Gaining knowledge,Signing up,Removing odors from clothes,Getting something to eat,Wielding an axe,Getting ready to remodel,Vacuuming the floor,Applying brush strokes,Writing a check,Watering plants,Putting a key in the lock,Marking a ballot,Getting a good view,Revealing what you are like,Moving a brush around in ones mouth,Answering questions,Showing friendliness,Showing moral courage,Chewing and swallowing,Getting fresh vegetables,Following a map,Protecting your teeth,Teaching a child something,Seeing if someones home,Other (please specify),Eight years in the future,19,6,3,6,6,2,6,3,4,2,Slightly easy,5,No,,22,Male,Very liberal,Yes,2,Never,4,i don't know,n/a,n/a,n/a
2022-05-20 02:03:19,2022-05-20 02:10:28,IP Address,51.186.193.90,100,428,True,2022-05-20 02:10:28,R_2Ead5nLmZea26jD,,,,,51.5415,-0.0601,anonymous,EN,5edf50e72ef80a1fe0267aeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May,2022,0,0,60.067,0,Writing things down,Gaining knowledge,Signing up,Putting clothes into the machine,Pulling an apple off a branch,Getting firewood,Using a yard stick,Vacuuming the floor,Making the room look fresh,Writing a check,Watering plants,Putting a key in the lock,Influencing the election,Getting a good view,Answering questions,Moving a brush around in ones mouth,Answering questions,Saying hello,"Saying ""no""",Getting nutrition,Getting fresh vegetables,Following a map,Protecting your teeth,Teaching a child something,Moving a finger,Next week,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,6,5,4,4,4,4,4,Slightly easy,Understood completely,No,,34,Male,Slightly conservative,Yes,Never,Never,Not at all,the future,no,no,no
2022-05-20 02:02:32,2022-05-20 02:10:33,IP Address,5.70.148.127,100,480,True,2022-05-20 02:10:33,R_2BqUh8uMvaGLBvi,,,,,51.2879,-0.3702,anonymous,EN,59839cb9554956000142d95f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May,2022,24.304,24.304,60.109,1,Getting organized,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Pulling an apple off a branch,Wielding an axe,Using a yard stick,Vacuuming the floor,Applying brush strokes,Writing a check,Watering plants,Securing the house,Marking a ballot,Holding on to branches,Answering questions,Moving a brush around in ones mouth,Answering questions,Saying hello,"Saying ""no""",Getting nutrition,Planting seeds,Seeing the countryside,Going to the dentist,Teaching a child something,Seeing if someones home,Next week,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,4,Not at all,4,4,6,6,Moderately easy,6,No,,51,Female,Slightly liberal,Yes,Never,Never,Not at all,Planning events,No,No,No
2022-05-20 02:02:55,2022-05-20 02:10:35,IP Address,90.213.42.212,100,459,True,2022-05-20 02:10:35,R_BL2Nz2j0Kjh8Ms9,,,,,51.2539,0.5327,anonymous,EN,568b76fa39a70e000c57b07a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.113,0,Getting organized,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Pulling an apple off a branch,Wielding an axe,Using a yard stick,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Marking a ballot,Holding on to branches,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Showing friendliness,Showing moral courage,Getting nutrition,Getting fresh vegetables,Seeing the countryside,Going to the dentist,Teaching a child something,Seeing if someones home,June 30th next year,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,4,Not at all,3,3,4,3,Slightly easy,Understood completely,Yes,daughter is getting married,56,Female,"Moderate, middle of the road",Yes,Never,Never,Not at all,whether we look at the goal of the task or the completing actions of it,no,no,no
2022-05-20 02:02:36,2022-05-20 02:10:36,IP Address,86.152.183.16,100,480,True,2022-05-20 02:10:37,R_NVZTLdtbG7gMzOV,,,,,51.3304,-0.268,anonymous,EN,6103bdc835998477c466356d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May,2022,0,0,60.014,0,Getting organized,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Getting something to eat,Wielding an axe,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Making the room look nice,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Showing friendliness,Showing moral courage,Getting nutrition,Getting fresh vegetables,Following a map,Protecting your teeth,Teaching a child something,Seeing if someones home,Thursday next week,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,4,Not at all,6,4,Not at all,Not at all,Extremely easy,Understood completely,No,,56,Female,Liberal,Yes,Never,Never,Not at all,People's differing thoughts/feelings about situations,NO,No,No
2022-05-20 02:01:32,2022-05-20 02:10:38,IP Address,66.183.51.94,100,546,True,2022-05-20 02:10:39,R_3rNhLYAmU8zJCGH,,,,,49.213,-123.0951,anonymous,EN,60ffcba4730586b1982c5bf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.112,0,Getting organized,Following lines of print,Signing up,Removing odors from clothes,Getting something to eat,Wielding an axe,Using a yard stick,Vacuuming the floor,Making the room look fresh,Writing a check,Watering plants,Putting a key in the lock,Marking a ballot,Holding on to branches,Revealing what you are like,Preventing tooth decay,Answering questions,Saying hello,Showing moral courage,Getting nutrition,Planting seeds,Seeing the countryside,Going to the dentist,Using simple words,Seeing if someones home,June 30th next year,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,6,3,Not at all,5,4,6,Not at all,Moderately difficult,6,Yes,I'm planning to renovate my current living space in the next year or so.,20,Female,Liberal,Yes,Never,Never,2,I think this study was about perception of the future and how it might be correlated with political affilitation.,I have not seen tasks like these before.,"No, I remained very focused during the time I was doing the tasks.",No.
2022-05-20 02:03:53,2022-05-20 02:10:40,IP Address,77.96.151.107,100,407,True,2022-05-20 02:10:41,R_xgScoJcbcf4YXYd,,,,,53.3793,-1.4602,anonymous,EN,6146f81ad314e5535cad21b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,0,0,60.11,0,Getting organized,Gaining knowledge,Helping the Nations defense,Removing odors from clothes,Pulling an apple off a branch,Wielding an axe,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Holding on to branches,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Saying hello,"Saying ""no""",Getting nutrition,Planting seeds,Following a map,Going to the dentist,Teaching a child something,Seeing if someones home,Next year,,5,6,6,6,5,Not at all,6,4,6,Not at all,Moderately easy,6,No,,26,Female,Very liberal,Yes,Never,Never,Not at all,I think it was about intuition v prior knowledge ,No I haven’t ,No I answered each question based off how I felt not how I had answered previous questions.,No
2022-05-20 02:05:01,2022-05-20 02:10:41,IP Address,82.132.226.169,100,340,True,2022-05-20 02:10:41,R_1CIvOdYYkZS9sX1,,,,,51.532,0.0884,anonymous,EN,60b0c8de70777200e41805c0,May,26,2022,0,0,60.022,0,Getting organized,Gaining knowledge,Signing up,Putting clothes into the machine,Pulling an apple off a branch,Wielding an axe,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Holding on to branches,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Showing friendliness,Showing moral courage,Getting nutrition,Planting seeds,Seeing the countryside,Protecting your teeth,Teaching a child something,Seeing if someones home,Thursday next week,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,5,6,4,Not at all,Very much so,5,Very much so,6,Neither easy nor difficult,Understood completely,No,,33,Male,Liberal,Yes,Never,Never,Not at all,Peoples perceptions of simple tasks,No,No,No
2022-05-20 02:04:18,2022-05-20 02:10:41,IP Address,82.15.40.128,100,383,True,2022-05-20 02:10:41,R_8DqtcCCiGTvrpqp,,,,,51.0909,1.1691,anonymous,EN,6081474510faf8072e5d7072,May,27,2022,0,0,60.04,0,Getting organized,Gaining knowledge,Helping the Nations defense,Removing odors from clothes,Getting something to eat,Getting firewood,Getting ready to remodel,Showing ones cleanliness,Applying brush strokes,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Getting a good view,Answering questions,Preventing tooth decay,Answering questions,Saying hello,"Saying ""no""",Getting nutrition,Planting seeds,Following a map,Going to the dentist,Teaching a child something,Seeing if someones home,Thursday next week,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,5,6,5,Not at all,Very much so,5,5,Not at all,Slightly difficult,Understood completely,No,,37,Female,Liberal,Yes,Never,Never,Not at all,Descriptions of words,No,No,I’m not sure how time travel related to the questions but maybe that was the point
2022-05-20 02:03:37,2022-05-20 02:10:42,IP Address,109.146.206.43,100,425,True,2022-05-20 02:10:42,R_2S0iVy4rBzPa5Pi,,,,,51.5828,-0.3448,anonymous,EN,5e8c9ac0d541a403f8e68e45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,0,0,60.031,0,Getting organized,Gaining knowledge,Signing up,Putting clothes into the machine,Pulling an apple off a branch,Wielding an axe,Using a yard stick,Vacuuming the floor,Applying brush strokes,Writing a check,Watering plants,Securing the house,Influencing the election,Holding on to branches,Revealing what you are like,Preventing tooth decay,Answering questions,Showing friendliness,"Saying ""no""",Getting nutrition,Getting fresh vegetables,Seeing the countryside,Going to the dentist,Teaching a child something,Moving a finger,Next year,,17,Very much so,Not at all,Very much so,Very much so,4,Very much so,Not at all,Not at all,Not at all,Slightly easy,Understood completely,No,,47,Female,Slightly liberal,Yes,Never,Never,2,Not sure,No,No,No
2022-05-20 02:04:28,2022-05-20 02:10:47,IP Address,178.167.146.104,100,379,True,2022-05-20 02:10:48,R_6AwTdrmIzIFL9Fn,,,,,54.9452,-7.7298,anonymous,EN,5d0aac5b77f20c0001363ce3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.021,0,Getting organized,Following lines of print,Signing up,Putting clothes into the machine,Getting something to eat,Getting firewood,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Marking a ballot,Getting a good view,Revealing what you are like,Moving a brush around in ones mouth,Answering questions,Saying hello,"Saying ""no""",Chewing and swallowing,Planting seeds,Seeing the countryside,Going to the dentist,Using simple words,Seeing if someones home,June 30th next year,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,5,4,2,5,4,4,2,Slightly easy,6,No,,33,Female,"Moderate, middle of the road",Yes,Never,Never,4,how people respond using their gut instinct,no,no,no
2022-05-20 02:00:36,2022-05-20 02:10:50,IP Address,165.73.97.36,100,613,True,2022-05-20 02:10:50,R_1dazG8vVR6mt4e5,,,,,-34.0486,18.4811,anonymous,EN,60a11f90c50ca219e6f70bce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,0,0,60.129,0,Writing things down,Gaining knowledge,Signing up,Putting clothes into the machine,Pulling an apple off a branch,Getting firewood,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Showing friendliness,Showing moral courage,Getting nutrition,Getting fresh vegetables,Seeing the countryside,Protecting your teeth,Teaching a child something,Seeing if someones home,Next year,,1,6,4,Very much so,4,Not at all,Very much so,6,4,Not at all,Moderately easy,Understood completely,Yes,Getting my articles signed off at the end of the year :),27,Female,"Moderate, middle of the road",Yes,Never,Never,Not at all,Predicting future feelings based on what you think you know right now,Not yet,Yes - the questions with the 2 options made me realised its all about ones point of view,No thank you
